AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2023;MULTIDISCIPLINAR;MATERIAIS;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014032P2;CIÊNCIA DOS MATERIAIS;MATERIAL SCIENCE GRADUATE PROGRAM;MESTRADO/DOUTORADO;4;2009;2009/2019;EM FUNCIONAMENTO;11MAR2014:00:00:00;245637;183847
2023;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014008P4;CIÊNCIA DA COMPUTAÇÃO;COMPUTER SCIENCE GRADUATE PROGRAM;MESTRADO/DOUTORADO;5;1988;1988/2009;EM FUNCIONAMENTO;07AUG2010:00:00:00;245076;182322
2023;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014007P8;MATEMÁTICA;GRADUATE PROGRAM IN MATHEMATICS;MESTRADO/DOUTORADO;5;1987;1987/1996;EM FUNCIONAMENTO;15JAN2014:00:00:00;241183;173715
2023;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014003P2;ECOLOGIA E RECURSOS NATURAIS;ECOLOGY AND NATURAL RESOURCES;MESTRADO/DOUTORADO;4;1976;1976/1976;EM FUNCIONAMENTO;01JUN2010:00:00:00;245353;182983
2023;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014050P0;PLANEJAMENTO E USO DE RECURSOS RENOVÁVEIS;PLANNING AND USE OF RENEWABLE RESOURCES;MESTRADO/DOUTORADO;4;2014;2014/2016;EM FUNCIONAMENTO;12MAR2014:00:00:00;243613;179311
2023;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;CONSERVAÇÃO DAS ESPÉCIES ANIMAIS;ZOOLOGIA APLICADA;CONSERVAÇÃO DAS ESPÉCIES ANIMAIS;7;BIODIVERSIDADE;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;PROFISSIONAL;33001014048P6;CONSERVAÇÃO DA FAUNA;WILDLIFE CONSERVATION;MESTRADO PROFISSIONAL;4;2013;2013;EM FUNCIONAMENTO;05FEB2013:00:00:00;242445;176899
2023;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014036P8;TERAPIA OCUPACIONAL;GRADUATE PROGRAM IN OCCUPATIONAL THERAPY;MESTRADO/DOUTORADO;5;2010;2010/2015;EM FUNCIONAMENTO;26FEB2014:00:00:00;241169;173681
2023;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA OTORRINOLARINGOLOGIA;CIRURGIA;CIRURGIA OTORRINOLARINGOLOGIA;17;MEDICINA III;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010070P8;OTORRINOLARINGOLOGIA;OTORHINOLARYNGOLOGY;MESTRADO/DOUTORADO;4;1978;2006/1978;EM FUNCIONAMENTO;03MAY2013:00:00:00;243700;179421
2023;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010172P5;CIÊNCIAS (FISIOLOGIA HUMANA);SCIENCES (HUMAN PHYSIOLOGY);MESTRADO/DOUTORADO;6;1994;1994/1994;EM FUNCIONAMENTO;01OCT2013:00:00:00;241822;175333
2023;CIÊNCIAS DA SAÚDE;MEDICINA;ENDOCRINOLOGIA;CLÍNICA MÉDICA;ENDOCRINOLOGIA;15;MEDICINA I;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010062P5;ENDOCRINOLOGIA;ENDOCRINOLOGY;MESTRADO/DOUTORADO;5;1977;1977/1977;EM FUNCIONAMENTO;29NOV2013:00:00:00;242389;176799
2023;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010221P6;SISTEMÁTICA, TAXONOMIA ANIMAL E BIODIVERSIDADE;SYSTEMATICS, ANIMAL TAXONOMY AND BIODIVERSITY;MESTRADO/DOUTORADO;5;2011;2011/2011;EM FUNCIONAMENTO;05DEC2013:00:00:00;245010;182172
2023;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010001P6;EDUCAÇÃO;EDUCATION;MESTRADO/DOUTORADO;5;1971;1971/1978;EM FUNCIONAMENTO;29OCT2012:00:00:00;244693;181796
2023;CIÊNCIAS DA SAÚDE;ENFERMAGEM;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33002010231P1;ENFERMAGEM NA ATENÇÃO PRIMÁRIA EM SAÚDE NO SUS;PROFESSIONAL MASTER¿S IN PRIMARY HEALTHCARE WITHIN SUS (SINGLE HEALTH SYSTEM);MESTRADO PROFISSIONAL;4;2013;2013;EM FUNCIONAMENTO;03OCT2013:00:00:00;244032;180086
2023;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;NUTRIÇÃO E ALIMENTAÇÃO ANIMAL;NUTRIÇÃO E ALIMENTAÇÃO ANIMAL;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;PIRASSUNUNGA;ACADÊMICO;33002010098P0;NUTRIÇÃO E PRODUÇÃO ANIMAL;ANIMAL NUTRITION AND PRODUCTION;MESTRADO/DOUTORADO;5;1978;1978/2010;EM FUNCIONAMENTO;13APR2012:00:00:00;241524;174182
2023;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33002010225P1;TECNOLOGIA EM QUÍMICA E BIOQUÍMICA;PROFESSIONAL MASTER IN CHEMISTRY AND BIOCHEMISTRY;MESTRADO PROFISSIONAL;5;2012;2012;EM FUNCIONAMENTO;19JUN2012:00:00:00;244486;181528
2023;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOLOGIA;GEOLOGIA;NÃO SE APLICA;5;GEOCIÊNCIAS;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010127P0;GEOCIÊNCIAS (GEOQUÍMICA E GEOTECTÔNICA);EARTH SCIENCES (GEOCHEMISTRY AND GEOTECTONICS);MESTRADO/DOUTORADO;7;1986;1986/1986;EM FUNCIONAMENTO;07AUG2010:00:00:00;243833;179588
2023;CIÊNCIAS SOCIAIS APLICADAS;MUSEOLOGIA;MUSEOLOGIA;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010226P8;MUSEOLOGIA;MUSEOLOGY;MESTRADO;4;2012;2012;EM FUNCIONAMENTO;10OCT2012:00:00:00;241380;173896
2023;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33002010252P9;INOVAÇÃO TECNOLÓGICA E DE PROCESSOS ASSISTENCIAIS PERIOPERATÓRIOS;PROFESSIONAL MASTER DEGREE: TECHNOLOGICAL INNOVATION AND PERIOPERATIVE CARE PROCESSES;MESTRADO PROFISSIONAL;3;2019;2019;EM FUNCIONAMENTO;26MAY2020:00:00:00;243744;179521
2023;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;TEORIA LITERARIA;TEORIA LITERARIA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010112P2;LETRAS (TEORIA LITERÁRIA E LITERATURA COMPARADA);LETTERS - LITERARY THEORY AND COMPARATIVE LITERATURE;MESTRADO/DOUTORADO;5;1971;1971/1971;EM FUNCIONAMENTO;18SEP2013:00:00:00;245281;182735
2023;CIÊNCIAS BIOLÓGICAS;BIOQUÍMICA;BIOQUÍMICA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010017P0;CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA);BIOCHEMISTRY;MESTRADO/DOUTORADO;7;1970;1970/1970;EM FUNCIONAMENTO;30NOV2012:00:00:00;245073;182299
2023;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010081P0;FÁRMACOS E MEDICAMENTOS;DRUGS AND MEDICINES;MESTRADO/DOUTORADO;5;1978;1978/1987;EM FUNCIONAMENTO;07AUG2010:00:00:00;241265;173776
2023;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010185P0;ESTÉTICA E HISTÓRIA DA ARTE;INTERUNITS IN AESTHETICS AND HISTORY OF ART;MESTRADO/DOUTORADO;5;2000;2000/2014;EM FUNCIONAMENTO;15JAN2014:00:00:00;245640;183850
2023;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);HUMAN GEOGRAPHY PROGRAM;MESTRADO/DOUTORADO;6;1971;1971/1971;EM FUNCIONAMENTO;01JUN2010:00:00:00;242975;178012
2023;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA EXPERIMENTAL;PSICOLOGIA EXPERIMENTAL;NÃO SE APLICA;37;PSICOLOGIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010037P0;PSICOLOGIA (PSICOLOGIA EXPERIMENTAL);EXPERIMENTAL PSYCHOLOGY;MESTRADO/DOUTORADO;7;1970;1970/1974;EM FUNCIONAMENTO;06MAY2013:00:00:00;244034;180088
2023;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010002P2;FÍSICA;PHYSICS;MESTRADO/DOUTORADO;5;1970;1970/1970;EM FUNCIONAMENTO;20AUG2013:00:00:00;242777;177481
2023;CIÊNCIAS DA SAÚDE;MEDICINA;MEDICINA;NÃO SE APLICA;NÃO SE APLICA;15;MEDICINA I;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010171P9;CIÊNCIAS MÉDICAS;MEDICAL SCIENCES;MESTRADO/DOUTORADO;5;1995;2006/1995;EM FUNCIONAMENTO;06NOV2012:00:00:00;245246;182582
2023;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010033P5;HISTÓRIA ECONÔMICA;ECONOMIC HISTORY;MESTRADO/DOUTORADO;4;1971;1971/1971;EM FUNCIONAMENTO;01JUN2010:00:00:00;242053;176059
2023;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIA DA INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010195P5;CIÊNCIA DA INFORMAÇÃO;GRADUATE PROGRAM IN INFORMATION SCIENCE;MESTRADO/DOUTORADO;4;2006;2006/2006;EM FUNCIONAMENTO;07AUG2010:00:00:00;244906;182025
2023;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA DO ENSINO E DA APRENDIZAGEM;PSICOLOGIA DO ENSINO E DA APRENDIZAGEM;NÃO SE APLICA;37;PSICOLOGIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010038P7;PSICOLOGIA ESCOLAR E DO DESENVOLVIMENTO HUMANO;HUMAN DEVELOPMENT AND EDUCATIONAL PSYCHOLOGY GRADUATE PROGRAM;MESTRADO/DOUTORADO;4;1970;1970/1974;EM FUNCIONAMENTO;01JUN2010:00:00:00;244905;182024
2023;CIÊNCIAS BIOLÓGICAS;FARMACOLOGIA;FARMACOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010019P2;FARMACOLOGIA;PHARMACOLOGY;MESTRADO/DOUTORADO;6;1977;1977/1982;EM FUNCIONAMENTO;05JUN2013:00:00:00;245275;182729
2023;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;CLÍNICA MÉDICA;NÃO SE APLICA;15;MEDICINA I;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33002010251P2;ONCOLOGIA;PROFESSIONAL MASTER PROGRAM IN INNOVATION AND HEALTH TECHNOLOGY ASSESSMENT IN CANCEROLOGY;MESTRADO PROFISSIONAL;3;2020;2020;EM FUNCIONAMENTO;02MAR2020:00:00:00;242966;178003
2023;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;METEOROLOGIA;METEOROLOGIA;NÃO SE APLICA;5;GEOCIÊNCIAS;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010124P0;METEOROLOGIA;DEPARTMENT OF ATMOSPHERIC SCIENCES;MESTRADO/DOUTORADO;7;1973;1973/1979;EM FUNCIONAMENTO;28JAN2013:00:00:00;242965;178002
2023;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010059P4;MEDICINA (CLÍNICA CIRÚRGICA);SURGICAL CLINIC;DOUTORADO;2;1973;1973;EM DESATIVACAO;07MAY2018:00:00:00;245415;183196
2023;CIÊNCIAS DA SAÚDE;MEDICINA;PNEUMOLOGIA;CLÍNICA MÉDICA;PNEUMOLOGIA;15;MEDICINA I;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010118P0;CIÊNCIAS DA RESPIRAÇÃO;PNEUMOLOGY;DOUTORADO;6;1982;1982;EM FUNCIONAMENTO;21JUN2012:00:00:00;243634;179362
2023;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010134P6;INTEGRAÇÃO DA AMÉRICA LATINA;LATIN AMERICA INTEGRATION;MESTRADO/DOUTORADO;4;1988;1988/1999;EM FUNCIONAMENTO;09APR2013:00:00:00;245280;182734
2023;CIÊNCIAS AGRÁRIAS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;NÃO SE APLICA;25;CIÊNCIA DE ALIMENTOS;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;PIRASSUNUNGA;ACADÊMICO;33002010209P6;ENGENHARIA DE ALIMENTOS;FOOD ENGINEERING;MESTRADO/DOUTORADO;5;2009;2009/2009;EM DESATIVACAO;11SEP2023:00:00:00;246109;184429
2023;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010084P9;EDUCAÇÃO FÍSICA E ESPORTE;PHYSICAL EDUCATION AND SPORT;MESTRADO/DOUTORADO;7;1977;1977/1989;EM FUNCIONAMENTO;14MAR2014:00:00:00;245618;183862
2023;CIÊNCIAS DA SAÚDE;MEDICINA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;CLÍNICA MÉDICA;DOENÇAS INFECCIOSAS E PARASITÁRIAS;16;MEDICINA II;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010068P3;DOENÇAS INFECCIOSAS E PARASITÁRIAS;INFECTIOUS AND PARASITIC DISEASES;MESTRADO/DOUTORADO;5;1973;1973/1979;EM FUNCIONAMENTO;03JUL2013:00:00:00;245616;183827
2023;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;PROFISSIONAL;33002010237P0;FORMAÇÃO INTERDISCIPLINAR EM SAÚDE;MSC INTERDISCIPLINARY HEALTH EDUCATION;MESTRADO PROFISSIONAL;3;2014;2014;EM FUNCIONAMENTO;28NOV2013:00:00:00;239904;171261
2023;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010031P2;FILOSOFIA;PROGRAM OF GRADUATE STUDY IN PHILOSOPHY (M.A AND PH.D);MESTRADO/DOUTORADO;7;1971;1971/1971;EM FUNCIONAMENTO;03JUL2013:00:00:00;239901;171277
2023;LINGÜÍSTICA, LETRAS E ARTES;ARTES;ARTES;NÃO SE APLICA;NÃO SE APLICA;11;ARTES;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010198P4;ARTES VISUAIS;GRADUATE PROGRAM IN VISUALS ARTS;MESTRADO/DOUTORADO;5;2006;2006/2006;EM FUNCIONAMENTO;12MAR2014:00:00:00;241869;175623
2023;CIÊNCIAS DA SAÚDE;MEDICINA;ALERGOLOGIA E IMUNOLOGIA CLÍNICA;CLÍNICA MÉDICA;ALERGOLOGIA E IMUNOLOGIA CLÍNICA;16;MEDICINA II;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010061P9;ALERGIA E IMUNOPATOLOGIA;ALLERGY AND IMMUNOPATHOLOGY;MESTRADO/DOUTORADO;4;1978;1978/1998;EM FUNCIONAMENTO;20DEC2013:00:00:00;242470;177024
2023;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010224P5;ESTUDOS DA TRADUÇÃO;TRANSLATION STUDIES;MESTRADO/DOUTORADO;4;2012;2012/2012;EM DESATIVACAO;11SEP2023:00:00:00;245525;183444
2023;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010216P2;ESTUDOS JUDAICOS E ARABES;JEWISH AND ARABIC STUDIES;MESTRADO/DOUTORADO;3;2011;2011/2011;EM DESATIVACAO;12SEP2023:00:00:00;245499;183362
2023;CIÊNCIAS DA SAÚDE;MEDICINA;ANESTESIOLOGIA;CIRURGIA;ANESTESIOLOGIA;17;MEDICINA III;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;NÃO;NA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;ACADÊMICO;33002010132P3;ANESTESIOLOGIA, CIÊNCIAS CIRÚRGICAS E MEDICINA PERIOPERATÓRIA;GRADUATE PROGRAM IN ANESTHESIOLOGY, SURGICAL SCIENCES, AND PERIOPERATIVE MEDICINE;DOUTORADO;5;1987;1987;EM FUNCIONAMENTO;03OCT2012:00:00:00;245293;182862
